instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
144371207,563950,COPPER26JUN1170PE,"COPPER",0,2026-06-23,1170,0.01,1,PE,MCX-OPT,MCX
144806407,565650,COPPER26JUN1165CE,"COPPER",0,2026-06-23,1165,0.01,1,CE,MCX-OPT,MCX
144806663,565651,COPPER26JUN1165PE,"COPPER",0,2026-06-23,1165,0.01,1,PE,MCX-OPT,MCX
144824327,565720,COPPER26JUN1160CE,"COPPER",0,2026-06-23,1160,0.01,1,CE,MCX-OPT,MCX
144824583,565721,COPPER26JUN1155CE,"COPPER",0,2026-06-23,1155,0.01,1,CE,MCX-OPT,MCX
144825351,565724,COPPER26JUN1160PE,"COPPER",0,2026-06-23,1160,0.01,1,PE,MCX-OPT,MCX
144825607,565725,COPPER26JUN1155PE,"COPPER",0,2026-06-23,1155,0.01,1,PE,MCX-OPT,MCX
144837895,565773,COPPER26JUN1150CE,"COPPER",0,2026-06-23,1150,0.01,1,CE,MCX-OPT,MCX
144838151,565774,COPPER26JUN1145CE,"COPPER",0,2026-06-23,1145,0.01,1,CE,MCX-OPT,MCX
144838407,565775,COPPER26JUN1140CE,"COPPER",0,2026-06-23,1140,0.01,1,CE,MCX-OPT,MCX
144838663,565776,COPPER26JUN1135CE,"COPPER",0,2026-06-23,1135,0.01,1,CE,MCX-OPT,MCX
144838919,565777,COPPER26JUN1130CE,"COPPER",0,2026-06-23,1130,0.01,1,CE,MCX-OPT,MCX
144841479,565787,COPPER26JUN1150PE,"COPPER",0,2026-06-23,1150,0.01,1,PE,MCX-OPT,MCX
144841735,565788,COPPER26JUN1145PE,"COPPER",0,2026-06-23,1145,0.01,1,PE,MCX-OPT,MCX
144841991,565789,COPPER26JUN1140PE,"COPPER",0,2026-06-23,1140,0.01,1,PE,MCX-OPT,MCX
144842247,565790,COPPER26JUN1135PE,"COPPER",0,2026-06-23,1135,0.01,1,PE,MCX-OPT,MCX
144842503,565791,COPPER26JUN1130PE,"COPPER",0,2026-06-23,1130,0.01,1,PE,MCX-OPT,MCX
144876295,565923,COPPER26JUN1125CE,"COPPER",0,2026-06-23,1125,0.01,1,CE,MCX-OPT,MCX
144876551,565924,COPPER26JUN1120CE,"COPPER",0,2026-06-23,1120,0.01,1,CE,MCX-OPT,MCX
144876807,565925,COPPER26JUN1115CE,"COPPER",0,2026-06-23,1115,0.01,1,CE,MCX-OPT,MCX
144877063,565926,COPPER26JUN1110CE,"COPPER",0,2026-06-23,1110,0.01,1,CE,MCX-OPT,MCX
144877319,565927,COPPER26JUN1105CE,"COPPER",0,2026-06-23,1105,0.01,1,CE,MCX-OPT,MCX
144877575,565928,COPPER26JUN1100CE,"COPPER",0,2026-06-23,1100,0.01,1,CE,MCX-OPT,MCX
144877831,565929,COPPER26JUN1095CE,"COPPER",0,2026-06-23,1095,0.01,1,CE,MCX-OPT,MCX
144878087,565930,COPPER26JUN1090CE,"COPPER",0,2026-06-23,1090,0.01,1,CE,MCX-OPT,MCX
144878343,565931,COPPER26JUN1085CE,"COPPER",0,2026-06-23,1085,0.01,1,CE,MCX-OPT,MCX
144878599,565932,COPPER26JUN1080CE,"COPPER",0,2026-06-23,1080,0.01,1,CE,MCX-OPT,MCX
144883463,565951,COPPER26JUN1125PE,"COPPER",0,2026-06-23,1125,0.01,1,PE,MCX-OPT,MCX
144883719,565952,COPPER26JUN1120PE,"COPPER",0,2026-06-23,1120,0.01,1,PE,MCX-OPT,MCX
144883975,565953,COPPER26JUN1115PE,"COPPER",0,2026-06-23,1115,0.01,1,PE,MCX-OPT,MCX
144884231,565954,COPPER26JUN1110PE,"COPPER",0,2026-06-23,1110,0.01,1,PE,MCX-OPT,MCX
144884487,565955,COPPER26JUN1105PE,"COPPER",0,2026-06-23,1105,0.01,1,PE,MCX-OPT,MCX
144884743,565956,COPPER26JUN1100PE,"COPPER",0,2026-06-23,1100,0.01,1,PE,MCX-OPT,MCX
144884999,565957,COPPER26JUN1095PE,"COPPER",0,2026-06-23,1095,0.01,1,PE,MCX-OPT,MCX
144885255,565958,COPPER26JUN1090PE,"COPPER",0,2026-06-23,1090,0.01,1,PE,MCX-OPT,MCX
144885511,565959,COPPER26JUN1085PE,"COPPER",0,2026-06-23,1085,0.01,1,PE,MCX-OPT,MCX
144885767,565960,COPPER26JUN1080PE,"COPPER",0,2026-06-23,1080,0.01,1,PE,MCX-OPT,MCX
145760263,569376,COPPER26JUN1360CE,"COPPER",0,2026-06-23,1360,0.01,1,CE,MCX-OPT,MCX
145760519,569377,COPPER26JUN1365CE,"COPPER",0,2026-06-23,1365,0.01,1,CE,MCX-OPT,MCX
145760775,569378,COPPER26JUN1370CE,"COPPER",0,2026-06-23,1370,0.01,1,CE,MCX-OPT,MCX
145761031,569379,COPPER26JUN1375CE,"COPPER",0,2026-06-23,1375,0.01,1,CE,MCX-OPT,MCX
145763079,569387,COPPER26JUN1360PE,"COPPER",0,2026-06-23,1360,0.01,1,PE,MCX-OPT,MCX
145763335,569388,COPPER26JUN1365PE,"COPPER",0,2026-06-23,1365,0.01,1,PE,MCX-OPT,MCX
145763591,569389,COPPER26JUN1370PE,"COPPER",0,2026-06-23,1370,0.01,1,PE,MCX-OPT,MCX
145763847,569390,COPPER26JUN1375PE,"COPPER",0,2026-06-23,1375,0.01,1,PE,MCX-OPT,MCX
145773831,569429,COPPER26JUN1380CE,"COPPER",0,2026-06-23,1380,0.01,1,CE,MCX-OPT,MCX
145774343,569431,COPPER26JUN1380PE,"COPPER",0,2026-06-23,1380,0.01,1,PE,MCX-OPT,MCX
146055687,570530,COPPER26JUN1385CE,"COPPER",0,2026-06-23,1385,0.01,1,CE,MCX-OPT,MCX
146055943,570531,COPPER26JUN1390CE,"COPPER",0,2026-06-23,1390,0.01,1,CE,MCX-OPT,MCX
146056711,570534,COPPER26JUN1385PE,"COPPER",0,2026-06-23,1385,0.01,1,PE,MCX-OPT,MCX
146056967,570535,COPPER26JUN1390PE,"COPPER",0,2026-06-23,1390,0.01,1,PE,MCX-OPT,MCX
146341895,571648,COPPER26JUN1395CE,"COPPER",0,2026-06-23,1395,0.01,1,CE,MCX-OPT,MCX
146342151,571649,COPPER26JUN1400CE,"COPPER",0,2026-06-23,1400,0.01,1,CE,MCX-OPT,MCX
146344199,571657,COPPER26JUN1395PE,"COPPER",0,2026-06-23,1395,0.01,1,PE,MCX-OPT,MCX
146344455,571658,COPPER26JUN1400PE,"COPPER",0,2026-06-23,1400,0.01,1,PE,MCX-OPT,MCX
146354695,571698,COPPER26JUN1410CE,"COPPER",0,2026-06-23,1410,0.01,1,CE,MCX-OPT,MCX
146354951,571699,COPPER26JUN1420CE,"COPPER",0,2026-06-23,1420,0.01,1,CE,MCX-OPT,MCX
146355207,571700,COPPER26JUN1430CE,"COPPER",0,2026-06-23,1430,0.01,1,CE,MCX-OPT,MCX
146355463,571701,COPPER26JUN1440CE,"COPPER",0,2026-06-23,1440,0.01,1,CE,MCX-OPT,MCX
146355719,571702,COPPER26JUN1450CE,"COPPER",0,2026-06-23,1450,0.01,1,CE,MCX-OPT,MCX
146355975,571703,COPPER26JUN1460CE,"COPPER",0,2026-06-23,1460,0.01,1,CE,MCX-OPT,MCX
146356231,571704,COPPER26JUN1470CE,"COPPER",0,2026-06-23,1470,0.01,1,CE,MCX-OPT,MCX
146356487,571705,COPPER26JUN1480CE,"COPPER",0,2026-06-23,1480,0.01,1,CE,MCX-OPT,MCX
146356743,571706,COPPER26JUN1490CE,"COPPER",0,2026-06-23,1490,0.01,1,CE,MCX-OPT,MCX
146362631,571729,COPPER26JUN1410PE,"COPPER",0,2026-06-23,1410,0.01,1,PE,MCX-OPT,MCX
146362887,571730,COPPER26JUN1420PE,"COPPER",0,2026-06-23,1420,0.01,1,PE,MCX-OPT,MCX
146363143,571731,COPPER26JUN1430PE,"COPPER",0,2026-06-23,1430,0.01,1,PE,MCX-OPT,MCX
146363399,571732,COPPER26JUN1440PE,"COPPER",0,2026-06-23,1440,0.01,1,PE,MCX-OPT,MCX
146363655,571733,COPPER26JUN1450PE,"COPPER",0,2026-06-23,1450,0.01,1,PE,MCX-OPT,MCX
146363911,571734,COPPER26JUN1460PE,"COPPER",0,2026-06-23,1460,0.01,1,PE,MCX-OPT,MCX
146364167,571735,COPPER26JUN1470PE,"COPPER",0,2026-06-23,1470,0.01,1,PE,MCX-OPT,MCX
146364423,571736,COPPER26JUN1480PE,"COPPER",0,2026-06-23,1480,0.01,1,PE,MCX-OPT,MCX
146364679,571737,COPPER26JUN1490PE,"COPPER",0,2026-06-23,1490,0.01,1,PE,MCX-OPT,MCX
146392583,571846,COPPER26JUN1500CE,"COPPER",0,2026-06-23,1500,0.01,1,CE,MCX-OPT,MCX
146392839,571847,COPPER26JUN1510CE,"COPPER",0,2026-06-23,1510,0.01,1,CE,MCX-OPT,MCX
146393095,571848,COPPER26JUN1520CE,"COPPER",0,2026-06-23,1520,0.01,1,CE,MCX-OPT,MCX
146393351,571849,COPPER26JUN1530CE,"COPPER",0,2026-06-23,1530,0.01,1,CE,MCX-OPT,MCX
146393607,571850,COPPER26JUN1540CE,"COPPER",0,2026-06-23,1540,0.01,1,CE,MCX-OPT,MCX
146396423,571861,COPPER26JUN1500PE,"COPPER",0,2026-06-23,1500,0.01,1,PE,MCX-OPT,MCX
146396679,571862,COPPER26JUN1510PE,"COPPER",0,2026-06-23,1510,0.01,1,PE,MCX-OPT,MCX
146396935,571863,COPPER26JUN1520PE,"COPPER",0,2026-06-23,1520,0.01,1,PE,MCX-OPT,MCX
146397191,571864,COPPER26JUN1530PE,"COPPER",0,2026-06-23,1530,0.01,1,PE,MCX-OPT,MCX
146397447,571865,COPPER26JUN1540PE,"COPPER",0,2026-06-23,1540,0.01,1,PE,MCX-OPT,MCX
146423559,571967,COPPER26JUN1550CE,"COPPER",0,2026-06-23,1550,0.01,1,CE,MCX-OPT,MCX
146423815,571968,COPPER26JUN1560CE,"COPPER",0,2026-06-23,1560,0.01,1,CE,MCX-OPT,MCX
146425607,571975,COPPER26JUN1550PE,"COPPER",0,2026-06-23,1550,0.01,1,PE,MCX-OPT,MCX
146425863,571976,COPPER26JUN1560PE,"COPPER",0,2026-06-23,1560,0.01,1,PE,MCX-OPT,MCX
146439175,572028,COPPER26JUN1570CE,"COPPER",0,2026-06-23,1570,0.01,1,CE,MCX-OPT,MCX
146440199,572032,COPPER26JUN1570PE,"COPPER",0,2026-06-23,1570,0.01,1,PE,MCX-OPT,MCX
145624839,568847,COPPER26JUL1210CE,"COPPER",0,2026-07-24,1210,0.01,1,CE,MCX-OPT,MCX
145625095,568848,COPPER26JUL1210PE,"COPPER",0,2026-07-24,1210,0.01,1,PE,MCX-OPT,MCX
145625863,568851,COPPER26JUL1205CE,"COPPER",0,2026-07-24,1205,0.01,1,CE,MCX-OPT,MCX
145626119,568852,COPPER26JUL1200CE,"COPPER",0,2026-07-24,1200,0.01,1,CE,MCX-OPT,MCX
145626375,568853,COPPER26JUL1195CE,"COPPER",0,2026-07-24,1195,0.01,1,CE,MCX-OPT,MCX
145626631,568854,COPPER26JUL1190CE,"COPPER",0,2026-07-24,1190,0.01,1,CE,MCX-OPT,MCX
145626887,568855,COPPER26JUL1185CE,"COPPER",0,2026-07-24,1185,0.01,1,CE,MCX-OPT,MCX
145627143,568856,COPPER26JUL1180CE,"COPPER",0,2026-07-24,1180,0.01,1,CE,MCX-OPT,MCX
145627399,568857,COPPER26JUL1175CE,"COPPER",0,2026-07-24,1175,0.01,1,CE,MCX-OPT,MCX
145627655,568858,COPPER26JUL1170CE,"COPPER",0,2026-07-24,1170,0.01,1,CE,MCX-OPT,MCX
145627911,568859,COPPER26JUL1165CE,"COPPER",0,2026-07-24,1165,0.01,1,CE,MCX-OPT,MCX
145628167,568860,COPPER26JUL1160CE,"COPPER",0,2026-07-24,1160,0.01,1,CE,MCX-OPT,MCX
145628423,568861,COPPER26JUL1155CE,"COPPER",0,2026-07-24,1155,0.01,1,CE,MCX-OPT,MCX
145628679,568862,COPPER26JUL1150CE,"COPPER",0,2026-07-24,1150,0.01,1,CE,MCX-OPT,MCX
145628935,568863,COPPER26JUL1145CE,"COPPER",0,2026-07-24,1145,0.01,1,CE,MCX-OPT,MCX
145629191,568864,COPPER26JUL1140CE,"COPPER",0,2026-07-24,1140,0.01,1,CE,MCX-OPT,MCX
145629447,568865,COPPER26JUL1135CE,"COPPER",0,2026-07-24,1135,0.01,1,CE,MCX-OPT,MCX
145629703,568866,COPPER26JUL1215CE,"COPPER",0,2026-07-24,1215,0.01,1,CE,MCX-OPT,MCX
145629959,568867,COPPER26JUL1220CE,"COPPER",0,2026-07-24,1220,0.01,1,CE,MCX-OPT,MCX
145630215,568868,COPPER26JUL1225CE,"COPPER",0,2026-07-24,1225,0.01,1,CE,MCX-OPT,MCX
145630471,568869,COPPER26JUL1230CE,"COPPER",0,2026-07-24,1230,0.01,1,CE,MCX-OPT,MCX
145630727,568870,COPPER26JUL1235CE,"COPPER",0,2026-07-24,1235,0.01,1,CE,MCX-OPT,MCX
145630983,568871,COPPER26JUL1240CE,"COPPER",0,2026-07-24,1240,0.01,1,CE,MCX-OPT,MCX
145631239,568872,COPPER26JUL1245CE,"COPPER",0,2026-07-24,1245,0.01,1,CE,MCX-OPT,MCX
145631495,568873,COPPER26JUL1250CE,"COPPER",0,2026-07-24,1250,0.01,1,CE,MCX-OPT,MCX
145631751,568874,COPPER26JUL1255CE,"COPPER",0,2026-07-24,1255,0.01,1,CE,MCX-OPT,MCX
145632007,568875,COPPER26JUL1260CE,"COPPER",0,2026-07-24,1260,0.01,1,CE,MCX-OPT,MCX
145632263,568876,COPPER26JUL1265CE,"COPPER",0,2026-07-24,1265,0.01,1,CE,MCX-OPT,MCX
145632519,568877,COPPER26JUL1270CE,"COPPER",0,2026-07-24,1270,0.01,1,CE,MCX-OPT,MCX
145632775,568878,COPPER26JUL1275CE,"COPPER",0,2026-07-24,1275,0.01,1,CE,MCX-OPT,MCX
145633031,568879,COPPER26JUL1280CE,"COPPER",0,2026-07-24,1280,0.01,1,CE,MCX-OPT,MCX
145633287,568880,COPPER26JUL1285CE,"COPPER",0,2026-07-24,1285,0.01,1,CE,MCX-OPT,MCX
145633543,568881,COPPER26JUL1205PE,"COPPER",0,2026-07-24,1205,0.01,1,PE,MCX-OPT,MCX
145633799,568882,COPPER26JUL1200PE,"COPPER",0,2026-07-24,1200,0.01,1,PE,MCX-OPT,MCX
145634055,568883,COPPER26JUL1195PE,"COPPER",0,2026-07-24,1195,0.01,1,PE,MCX-OPT,MCX
145634311,568884,COPPER26JUL1190PE,"COPPER",0,2026-07-24,1190,0.01,1,PE,MCX-OPT,MCX
145634567,568885,COPPER26JUL1185PE,"COPPER",0,2026-07-24,1185,0.01,1,PE,MCX-OPT,MCX
145634823,568886,COPPER26JUL1180PE,"COPPER",0,2026-07-24,1180,0.01,1,PE,MCX-OPT,MCX
145635079,568887,COPPER26JUL1175PE,"COPPER",0,2026-07-24,1175,0.01,1,PE,MCX-OPT,MCX
145635335,568888,COPPER26JUL1170PE,"COPPER",0,2026-07-24,1170,0.01,1,PE,MCX-OPT,MCX
145635591,568889,COPPER26JUL1165PE,"COPPER",0,2026-07-24,1165,0.01,1,PE,MCX-OPT,MCX
145635847,568890,COPPER26JUL1160PE,"COPPER",0,2026-07-24,1160,0.01,1,PE,MCX-OPT,MCX
145636103,568891,COPPER26JUL1155PE,"COPPER",0,2026-07-24,1155,0.01,1,PE,MCX-OPT,MCX
145636359,568892,COPPER26JUL1150PE,"COPPER",0,2026-07-24,1150,0.01,1,PE,MCX-OPT,MCX
145636615,568893,COPPER26JUL1145PE,"COPPER",0,2026-07-24,1145,0.01,1,PE,MCX-OPT,MCX
145636871,568894,COPPER26JUL1140PE,"COPPER",0,2026-07-24,1140,0.01,1,PE,MCX-OPT,MCX
145637127,568895,COPPER26JUL1135PE,"COPPER",0,2026-07-24,1135,0.01,1,PE,MCX-OPT,MCX
145637383,568896,COPPER26JUL1215PE,"COPPER",0,2026-07-24,1215,0.01,1,PE,MCX-OPT,MCX
145637639,568897,COPPER26JUL1220PE,"COPPER",0,2026-07-24,1220,0.01,1,PE,MCX-OPT,MCX
145637895,568898,COPPER26JUL1225PE,"COPPER",0,2026-07-24,1225,0.01,1,PE,MCX-OPT,MCX
145638151,568899,COPPER26JUL1230PE,"COPPER",0,2026-07-24,1230,0.01,1,PE,MCX-OPT,MCX
145638407,568900,COPPER26JUL1235PE,"COPPER",0,2026-07-24,1235,0.01,1,PE,MCX-OPT,MCX
145638663,568901,COPPER26JUL1240PE,"COPPER",0,2026-07-24,1240,0.01,1,PE,MCX-OPT,MCX
145638919,568902,COPPER26JUL1245PE,"COPPER",0,2026-07-24,1245,0.01,1,PE,MCX-OPT,MCX
145639175,568903,COPPER26JUL1250PE,"COPPER",0,2026-07-24,1250,0.01,1,PE,MCX-OPT,MCX
145639431,568904,COPPER26JUL1255PE,"COPPER",0,2026-07-24,1255,0.01,1,PE,MCX-OPT,MCX
145639687,568905,COPPER26JUL1260PE,"COPPER",0,2026-07-24,1260,0.01,1,PE,MCX-OPT,MCX
145639943,568906,COPPER26JUL1265PE,"COPPER",0,2026-07-24,1265,0.01,1,PE,MCX-OPT,MCX
145640199,568907,COPPER26JUL1270PE,"COPPER",0,2026-07-24,1270,0.01,1,PE,MCX-OPT,MCX
145640455,568908,COPPER26JUL1275PE,"COPPER",0,2026-07-24,1275,0.01,1,PE,MCX-OPT,MCX
145640711,568909,COPPER26JUL1280PE,"COPPER",0,2026-07-24,1280,0.01,1,PE,MCX-OPT,MCX
145640967,568910,COPPER26JUL1285PE,"COPPER",0,2026-07-24,1285,0.01,1,PE,MCX-OPT,MCX
145653511,568959,COPPER26JUL1290CE,"COPPER",0,2026-07-24,1290,0.01,1,CE,MCX-OPT,MCX
145653767,568960,COPPER26JUL1295CE,"COPPER",0,2026-07-24,1295,0.01,1,CE,MCX-OPT,MCX
145654023,568961,COPPER26JUL1290PE,"COPPER",0,2026-07-24,1290,0.01,1,PE,MCX-OPT,MCX
145654279,568962,COPPER26JUL1295PE,"COPPER",0,2026-07-24,1295,0.01,1,PE,MCX-OPT,MCX
145737479,569287,COPPER26JUL1130CE,"COPPER",0,2026-07-24,1130,0.01,1,CE,MCX-OPT,MCX
145737735,569288,COPPER26JUL1130PE,"COPPER",0,2026-07-24,1130,0.01,1,PE,MCX-OPT,MCX
145742599,569307,COPPER26JUL1300CE,"COPPER",0,2026-07-24,1300,0.01,1,CE,MCX-OPT,MCX
145742855,569308,COPPER26JUL1305CE,"COPPER",0,2026-07-24,1305,0.01,1,CE,MCX-OPT,MCX
145743111,569309,COPPER26JUL1300PE,"COPPER",0,2026-07-24,1300,0.01,1,PE,MCX-OPT,MCX
145743367,569310,COPPER26JUL1305PE,"COPPER",0,2026-07-24,1305,0.01,1,PE,MCX-OPT,MCX
145750791,569339,COPPER26JUL1310CE,"COPPER",0,2026-07-24,1310,0.01,1,CE,MCX-OPT,MCX
145751047,569340,COPPER26JUL1310PE,"COPPER",0,2026-07-24,1310,0.01,1,PE,MCX-OPT,MCX
145754887,569355,COPPER26JUL1315CE,"COPPER",0,2026-07-24,1315,0.01,1,CE,MCX-OPT,MCX
145755143,569356,COPPER26JUL1320CE,"COPPER",0,2026-07-24,1320,0.01,1,CE,MCX-OPT,MCX
145755399,569357,COPPER26JUL1325CE,"COPPER",0,2026-07-24,1325,0.01,1,CE,MCX-OPT,MCX
145755655,569358,COPPER26JUL1330CE,"COPPER",0,2026-07-24,1330,0.01,1,CE,MCX-OPT,MCX
145755911,569359,COPPER26JUL1315PE,"COPPER",0,2026-07-24,1315,0.01,1,PE,MCX-OPT,MCX
145756167,569360,COPPER26JUL1320PE,"COPPER",0,2026-07-24,1320,0.01,1,PE,MCX-OPT,MCX
145756423,569361,COPPER26JUL1325PE,"COPPER",0,2026-07-24,1325,0.01,1,PE,MCX-OPT,MCX
145756679,569362,COPPER26JUL1330PE,"COPPER",0,2026-07-24,1330,0.01,1,PE,MCX-OPT,MCX
145756935,569363,COPPER26JUL1335CE,"COPPER",0,2026-07-24,1335,0.01,1,CE,MCX-OPT,MCX
145757191,569364,COPPER26JUL1340CE,"COPPER",0,2026-07-24,1340,0.01,1,CE,MCX-OPT,MCX
145757447,569365,COPPER26JUL1345CE,"COPPER",0,2026-07-24,1345,0.01,1,CE,MCX-OPT,MCX
145757703,569366,COPPER26JUL1350CE,"COPPER",0,2026-07-24,1350,0.01,1,CE,MCX-OPT,MCX
145757959,569367,COPPER26JUL1355CE,"COPPER",0,2026-07-24,1355,0.01,1,CE,MCX-OPT,MCX
145758215,569368,COPPER26JUL1335PE,"COPPER",0,2026-07-24,1335,0.01,1,PE,MCX-OPT,MCX
145758471,569369,COPPER26JUL1340PE,"COPPER",0,2026-07-24,1340,0.01,1,PE,MCX-OPT,MCX
145758727,569370,COPPER26JUL1345PE,"COPPER",0,2026-07-24,1345,0.01,1,PE,MCX-OPT,MCX
145758983,569371,COPPER26JUL1350PE,"COPPER",0,2026-07-24,1350,0.01,1,PE,MCX-OPT,MCX
145759239,569372,COPPER26JUL1355PE,"COPPER",0,2026-07-24,1355,0.01,1,PE,MCX-OPT,MCX
145761287,569380,COPPER26JUL1360CE,"COPPER",0,2026-07-24,1360,0.01,1,CE,MCX-OPT,MCX
145761543,569381,COPPER26JUL1365CE,"COPPER",0,2026-07-24,1365,0.01,1,CE,MCX-OPT,MCX
145761799,569382,COPPER26JUL1370CE,"COPPER",0,2026-07-24,1370,0.01,1,CE,MCX-OPT,MCX
145762055,569383,COPPER26JUL1375CE,"COPPER",0,2026-07-24,1375,0.01,1,CE,MCX-OPT,MCX
145762311,569384,COPPER26JUL1380CE,"COPPER",0,2026-07-24,1380,0.01,1,CE,MCX-OPT,MCX
145762567,569385,COPPER26JUL1385CE,"COPPER",0,2026-07-24,1385,0.01,1,CE,MCX-OPT,MCX
145762823,569386,COPPER26JUL1390CE,"COPPER",0,2026-07-24,1390,0.01,1,CE,MCX-OPT,MCX
145764103,569391,COPPER26JUL1360PE,"COPPER",0,2026-07-24,1360,0.01,1,PE,MCX-OPT,MCX
145764359,569392,COPPER26JUL1365PE,"COPPER",0,2026-07-24,1365,0.01,1,PE,MCX-OPT,MCX
145764615,569393,COPPER26JUL1370PE,"COPPER",0,2026-07-24,1370,0.01,1,PE,MCX-OPT,MCX
145764871,569394,COPPER26JUL1375PE,"COPPER",0,2026-07-24,1375,0.01,1,PE,MCX-OPT,MCX
145765127,569395,COPPER26JUL1380PE,"COPPER",0,2026-07-24,1380,0.01,1,PE,MCX-OPT,MCX
145765383,569396,COPPER26JUL1385PE,"COPPER",0,2026-07-24,1385,0.01,1,PE,MCX-OPT,MCX
145765639,569397,COPPER26JUL1390PE,"COPPER",0,2026-07-24,1390,0.01,1,PE,MCX-OPT,MCX
145774087,569430,COPPER26JUL1395CE,"COPPER",0,2026-07-24,1395,0.01,1,CE,MCX-OPT,MCX
145774599,569432,COPPER26JUL1395PE,"COPPER",0,2026-07-24,1395,0.01,1,PE,MCX-OPT,MCX
146056199,570532,COPPER26JUL1400CE,"COPPER",0,2026-07-24,1400,0.01,1,CE,MCX-OPT,MCX
146056455,570533,COPPER26JUL1405CE,"COPPER",0,2026-07-24,1405,0.01,1,CE,MCX-OPT,MCX
146057223,570536,COPPER26JUL1400PE,"COPPER",0,2026-07-24,1400,0.01,1,PE,MCX-OPT,MCX
146057479,570537,COPPER26JUL1405PE,"COPPER",0,2026-07-24,1405,0.01,1,PE,MCX-OPT,MCX
146342407,571650,COPPER26JUL1410CE,"COPPER",0,2026-07-24,1410,0.01,1,CE,MCX-OPT,MCX
146342663,571651,COPPER26JUL1415CE,"COPPER",0,2026-07-24,1415,0.01,1,CE,MCX-OPT,MCX
146344711,571659,COPPER26JUL1410PE,"COPPER",0,2026-07-24,1410,0.01,1,PE,MCX-OPT,MCX
146344967,571660,COPPER26JUL1415PE,"COPPER",0,2026-07-24,1415,0.01,1,PE,MCX-OPT,MCX
146356999,571707,COPPER26JUL1420CE,"COPPER",0,2026-07-24,1420,0.01,1,CE,MCX-OPT,MCX
146357255,571708,COPPER26JUL1430CE,"COPPER",0,2026-07-24,1430,0.01,1,CE,MCX-OPT,MCX
146357511,571709,COPPER26JUL1440CE,"COPPER",0,2026-07-24,1440,0.01,1,CE,MCX-OPT,MCX
146357767,571710,COPPER26JUL1450CE,"COPPER",0,2026-07-24,1450,0.01,1,CE,MCX-OPT,MCX
146358023,571711,COPPER26JUL1460CE,"COPPER",0,2026-07-24,1460,0.01,1,CE,MCX-OPT,MCX
146358279,571712,COPPER26JUL1470CE,"COPPER",0,2026-07-24,1470,0.01,1,CE,MCX-OPT,MCX
146358535,571713,COPPER26JUL1480CE,"COPPER",0,2026-07-24,1480,0.01,1,CE,MCX-OPT,MCX
146358791,571714,COPPER26JUL1490CE,"COPPER",0,2026-07-24,1490,0.01,1,CE,MCX-OPT,MCX
146359047,571715,COPPER26JUL1500CE,"COPPER",0,2026-07-24,1500,0.01,1,CE,MCX-OPT,MCX
146359303,571716,COPPER26JUL1510CE,"COPPER",0,2026-07-24,1510,0.01,1,CE,MCX-OPT,MCX
146364935,571738,COPPER26JUL1420PE,"COPPER",0,2026-07-24,1420,0.01,1,PE,MCX-OPT,MCX
146365191,571739,COPPER26JUL1430PE,"COPPER",0,2026-07-24,1430,0.01,1,PE,MCX-OPT,MCX
146365447,571740,COPPER26JUL1440PE,"COPPER",0,2026-07-24,1440,0.01,1,PE,MCX-OPT,MCX
146365703,571741,COPPER26JUL1450PE,"COPPER",0,2026-07-24,1450,0.01,1,PE,MCX-OPT,MCX
146365959,571742,COPPER26JUL1460PE,"COPPER",0,2026-07-24,1460,0.01,1,PE,MCX-OPT,MCX
146366215,571743,COPPER26JUL1470PE,"COPPER",0,2026-07-24,1470,0.01,1,PE,MCX-OPT,MCX
146366471,571744,COPPER26JUL1480PE,"COPPER",0,2026-07-24,1480,0.01,1,PE,MCX-OPT,MCX
146366727,571745,COPPER26JUL1490PE,"COPPER",0,2026-07-24,1490,0.01,1,PE,MCX-OPT,MCX
146366983,571746,COPPER26JUL1500PE,"COPPER",0,2026-07-24,1500,0.01,1,PE,MCX-OPT,MCX
146367239,571747,COPPER26JUL1510PE,"COPPER",0,2026-07-24,1510,0.01,1,PE,MCX-OPT,MCX
146393863,571851,COPPER26JUL1520CE,"COPPER",0,2026-07-24,1520,0.01,1,CE,MCX-OPT,MCX
146394119,571852,COPPER26JUL1530CE,"COPPER",0,2026-07-24,1530,0.01,1,CE,MCX-OPT,MCX
146394375,571853,COPPER26JUL1540CE,"COPPER",0,2026-07-24,1540,0.01,1,CE,MCX-OPT,MCX
146394631,571854,COPPER26JUL1550CE,"COPPER",0,2026-07-24,1550,0.01,1,CE,MCX-OPT,MCX
146397703,571866,COPPER26JUL1520PE,"COPPER",0,2026-07-24,1520,0.01,1,PE,MCX-OPT,MCX
146397959,571867,COPPER26JUL1530PE,"COPPER",0,2026-07-24,1530,0.01,1,PE,MCX-OPT,MCX
146398215,571868,COPPER26JUL1540PE,"COPPER",0,2026-07-24,1540,0.01,1,PE,MCX-OPT,MCX
146398471,571869,COPPER26JUL1550PE,"COPPER",0,2026-07-24,1550,0.01,1,PE,MCX-OPT,MCX
146424071,571969,COPPER26JUL1560CE,"COPPER",0,2026-07-24,1560,0.01,1,CE,MCX-OPT,MCX
146424327,571970,COPPER26JUL1570CE,"COPPER",0,2026-07-24,1570,0.01,1,CE,MCX-OPT,MCX
146426119,571977,COPPER26JUL1560PE,"COPPER",0,2026-07-24,1560,0.01,1,PE,MCX-OPT,MCX
